id,imdb_id,title,tagline,overview,poster_path,backdrop_path,release_date,vote_average,vote_count,genres,budget,revenue,runtime,rating_band
200481,tt2616880,The Blue Umbrella,,"It is just another evening commute until the rain starts to fall, and the city comes alive to the sound of dripping rain pipes, whistling awnings and gurgling gutters.",/iSWV7ra8HJ3gYnZFMMrPe8CBbrv.jpg,/4nQMxOfOYP4cYI69XRt9Gm1jA2E.jpg,2013-02-12,7.519,583,"['Animation', 'Romance']",0,0,7,excellent
359784,tt3721954,Maudie,Triumph epitomizes adversity,Canadian folk artist Maud Lewis falls in love with a fishmonger while working for him as a live-in housekeeper.,/wu9RPdV0uEemFEewJQ6fWwJ9ZcU.jpg,/3J59Ai3VHP4m5jl7CoVM7mpoMrj.jpg,2016-06-16,7.746,576,"['Drama', 'Romance', 'History']",0,6170998,115,excellent
15584,tt1152758,Dear Zachary: A Letter to a Son About His Father,,"In 2001, Andrew Bagby, a medical resident, is murdered not long after breaking up with his girlfriend. Soon after, when she announces she's pregnant, one of Andrew's many close friends, Kurt Kuenne, begins this film, a gift to the child.",/yYVHGe7U55Ojx11y5A82phPpCHv.jpg,/birfwAyzq34B6FZemYZ5LC5Qhxi.jpg,2008-10-31,8.035,574,"['Documentary', 'Crime']",0,0,94,excellent
323272,tt3832914,War Room,Prayer is a Powerful Weapon,"The family-friendly movie explores the transformational role prayer plays in the lives of the Jordan family. Tony and Elizabeth Jordan, a middle-class couple who seemingly have it all – great jobs, a beautiful daughter, their dream home. But appearances can be deceiving. In reality, the Jordan’s marriage has become a war zone and their daughter is collateral damage. With the help of Miss Clara, an older, wiser woman, Elizabeth discovers she can start fighting for her family instead of against them. Through a newly energized faith, Elizabeth and Tony’s real enemy doesn’t have a prayer.",/unxQeVUi5DH01r7ZNvAHwpvX7UK.jpg,/oCCvZEbqCCcALQtah8HJm9Ja4HT.jpg,2015-08-28,7.832,573,['Drama'],3000000,73267874,120,excellent
33602,tt1278469,Temple Grandin,Autism gave her a vision. She gave it a voice.,"A biopic of Temple Grandin, an autistic American who has become one of the leading scientists in humane livestock handling.",/gQhQ6yEkUkDDo1zugpq46PJN8xZ.jpg,/aCURY1tNUkvrNnjw5qYJXTUp7z.jpg,2010-02-06,7.8,542,"['Drama', 'History']",0,0,108,excellent
426618,tt1235187,Where Hands Touch,,"Germany, 1944. Leyna, the 15-year old daughter of a white German mother and a black African father, meets Lutz, a compassionate member of the Hitler Youth whose father is a prominent Nazi soldier, and they form an unlikely connection in this quickly changing world.",/omKzydOrom9kpdfQUE0G9Y9sPl0.jpg,/2reDfi3bl3givTawULOVvjEF1rR.jpg,2018-09-14,7.883,534,"['War', 'Drama', 'Romance']",0,128269,122,excellent
556901,tt10548944,Teen Titans Go! vs. Teen Titans,The titans will face their toughest enemy yet. Themselves.,"The comedic modern-day quintet takes on their 2003 counterparts when villains from each of their worlds join forces to pit the two Titan teams against each other. They'll need to set aside their differences and work together to combat Trigon, Hexagon, Santa Claus (that's right, Santa!) and time itself in order to save the multiverse.",/GWJEdzVC9aOBSOMF9NHodYxSsE.jpg,/iHGukqqDLWSPE6HeJF4fob6r1D7.jpg,2019-07-21,7.531,515,"['Action', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Science Fiction']",0,0,77,excellent
1160164,tt28814949,TAYLOR SWIFT | THE ERAS TOUR,It's been a long time coming.,"A concert film documenting Taylor Swift's record-breaking Eras Tour (2023-2024). Filmed during the Los Angeles shows, the film captures the tour's ten acts, each representing a different musical era from Swift's career. The film showcases over 40 songs, elaborate stage productions, and Swift's performance.",/jf3YO8hOqGHCupsREf5qymYq1n.jpg,/wVJG3u5Ru9tInxYiTCrJr4MpJ7Z.jpg,2023-10-13,8.189,514,['Music'],15000000,261656269,169,excellent
1002185,tt21940010,A Million Miles Away,It takes more than a dream to reach the stars.,"The life of engineer and former NASA astronaut José M. Hernández, the first migrant farmworker to go to space.",/kMI3tgxLAZbzGOVlorUBva0kriS.jpg,/23HvwdsAQeL0MxN9fm3d8m1NaPw.jpg,2023-09-08,7.627,513,"['Drama', 'History']",0,0,122,excellent
508933,tt7830574,Ricky Gervais: Humanity,,"In his first special in seven years, Ricky Gervais slings his trademark snark at celebrity, mortality and a society that takes everything personally.",/vXNvvb9RUXSZS08PvXxLtA9wrfV.jpg,/5afNyKD5VALvRXhO4bJPS2NY4eY.jpg,2018-03-13,7.654,513,['Comedy'],0,0,79,excellent
282297,tt3302820,Cowspiracy: The Sustainability Secret,,"Follow the shocking, yet humorous, journey of an aspiring environmentalist, as he daringly seeks to find the real solution to the most pressing environmental issues and true path to sustainability.",/lzU2Qr2qTdPTB33aiaMTwSLULnY.jpg,/7KYqBgUtQGInqHVEMRnlyneuCpA.jpg,2014-07-01,7.6,511,['Documentary'],117,0,90,excellent
632322,tt8305852,All My Life,Based on a true love story.,"It was a chance meeting started by one of Sol’s friends trying to chat up Jennifer. However, in the end, it was those two who hit it off. Sol enjoyed Jen’s smile, her effort, and how silly she could be. Jen enjoyed Sol’s cooking, his athleticism, and that he would join her in fun moments. As you can imagine, love bloomed, and things got serious. Jen’s investment in Sol led to her pushing him to follow his dreams and even move in to save money. Sol’s investment in Jen well, it led to him proposing. But what started as a liver tumor grew into full-on cancer, so with a diagnosis of 6 months to live, Sol and Jennifer try to make the best of it.",/xoKZ4ZkVApcTaTYlGoZ3J8xcIzG.jpg,/7Gzsn4yiwMSXvYcbWXsoDhq8QO2.jpg,2020-10-23,7.771,511,"['Romance', 'Drama']",25000000,2000000,93,excellent
411019,tt5804038,I Am Not Your Negro,,"Working from the text of James Baldwin’s unfinished final novel, director Raoul Peck creates a meditation on what it means to be Black in the United States.",/zwd0Zti7BvY1mO0mTPzM0fRrtc6.jpg,/1uecj8izDDjvZ4syzJQCOKRBjaa.jpg,2017-02-03,7.747,510,['Documentary'],1000000,7123919,93,excellent
11049,tt0368667,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,The animated House Musical.,"Four talented alien musicians are kidnapped by a record producer who disguises them as humans. Shep, a space pilot in love with bass player Stella, follows them to Earth. Reprogrammed to forget their real identities and renamed The Crescendolls, the group quickly becomes a huge success playing soulless corporate pop. At a concert, Shep manages to free all the musicians except Stella, and the band sets out to rediscover who they really are — and to rescue Stella.",/n0K6mjU8aVnag2mi93FuvJsjZi.jpg,/p1XtUnWJrmVNqyhYJGIatMNt8C1.jpg,2003-05-28,7.773,510,"['Animation', 'Science Fiction', 'Music', 'Adventure']",4000000,6664789,68,excellent
17483,tt0942384,Shelter,The power of being true to yourself.,"Forced to give up his dreams of art school, Zach works dead-end jobs to support his sister and her son. Questioning his life, he paints, surfs and hangs out with his best friend, Gabe. When Gabe's older brother returns home for the summer, Zach suddenly finds himself drawn into a relationship he didn't expect.",/eYA8KiSnIAbxtoIgg4lpZjB0dfz.jpg,/4cK3YaPMAnyfqrpfMXlB9qyQbAL.jpg,2007-06-16,7.76,499,"['Drama', 'Romance']",500000,142666,89,excellent
552532,tt9048840,Charm City Kings,Life happens at the crossroads.,"Mouse desperately wants to join The Midnight Clique, the infamous Baltimore dirt bike riders who rule the summertime streets. When Midnight’s leader, Blax, takes 14-year-old Mouse under his wing, Mouse soon finds himself torn between the straight-and-narrow and a road filled with fast money and violence.",/8oiMFMarbRpcusASIX4cjVXoZKI.jpg,/4FbTBvNO3VTFbFFghipK7Jqz7I6.jpg,2020-01-27,7.81,496,['Drama'],0,0,125,excellent
14624,tt0482629,The Ultimate Gift,Life is how you live it... not how you spend it.,"When his wealthy grandfather finally dies, Jason Stevens fully expects to benefit when it comes to the reading of the will. But instead of a sizable inheritance, Jason receives a test, a series of tasks he must complete before he can get any money.",/8BdVk1u110lwHFELTEO9HrPrIDa.jpg,/t6ohjYxnEolUGupwvsIHioWfVxl.jpg,2007-03-09,7.608,496,"['Romance', 'Drama', 'Family']",9000000,3438735,114,excellent
470878,tt6450186,I Can Only Imagine,The song you know. The story you don't.,"Growing up in Greenville, Texas, Bart Millard suffers physical and emotional abuse at the hands of his father, Arthur. When Arthur becomes terminally ill, he finds redemption by embracing his faith and rediscovering his love for his son. Years later, Bart's troubled childhood and mended relationship with his dad inspires him to write the hit song ""I Can Only Imagine"" as singer of the Christian band MercyMe.",/veZszwMZu8d3WMU6TJX9sV5w1Y4.jpg,/AjtQdUX41skfo8tthtrnJZI9bXV.jpg,2018-02-14,7.523,494,"['Music', 'Drama']",7000000,86086881,110,excellent
18925,tt0805526,Facing the Giants,Never give up. Never back down. Never lose faith.,A losing coach with an underdog football team faces their giants of fear and failure on and off the field to surprising results.,/1eY8O7fIGcmwetNqvwnnkQB0LYK.jpg,/hZoXUcBN0CgD7s1QgmO7OZSHzBx.jpg,2006-09-29,7.6,493,['Drama'],100000,10307987,111,excellent
80215,tt1942884,Indie Game: The Movie,Making fun and games is anything but fun and games.,"Follows the dramatic journeys of video game developers as they create and release their games to the world. It's about making video games, but at its core, it's about the creative process, and exposing yourself through your work.",/2B1IqPg97ZhpEov4Fg3si4hI1Kw.jpg,/fPUbP2MpL1zGD1x8xkOtu1o6ZH4.jpg,2012-05-18,7.509,491,['Documentary'],0,0,103,excellent
13958,tt0923752,The King of Kong: A Fistful of Quarters,Don't get chumpatized,"In this hilarious arcade showdown, a humble novice goes head-to-head against the reigning Donkey Kong champ in a confrontation that rocks the gaming world to its processors! For over 20 years, Billy Mitchell has owned the throne of the Donkey Kong world. No one could beat his top score until now. Newcomer Steve Wiebe claims to have beaten the unbeatable, but Mitchell isn't ready to relinquish his crown without a fight. Go behind the barrels as the two battle it out in a vicious war to earn the title of the true King of Kong.",/wACtXGiO08EBbJhqsD2nUzPsrKe.jpg,/cXN62FQwOoBcKlIJ9uE3Cn5wHAc.jpg,2007-03-25,7.728,488,['Documentary'],0,0,83,excellent
589739,tt7129636,Hair Love,,"When dad has to unexpectedly step in for mom to do his daughter Zuri’s hair before a big event, what seems like a simple task is anything but as these locks have a mind of their own!",/pm9uRa7031Z56unxNE8AqE8f2wg.jpg,/tEj0NFL0OA1h2iKzuewCUiIEqC9.jpg,2019-08-14,7.598,484,"['Animation', 'Family', 'Comedy']",284058,0,7,excellent
841755,tt14901058,Mortal Kombat Legends: Battle of the Realms,The battle to end all battles.,"The Earthrealm heroes must journey to the Outworld and fight for the survival of their homeland, invaded by the forces of evil warlord Shao Kahn, in the tournament to end all tournaments: the final Mortal Kombat.",/ablrE8IbWcIrAxMmm4gnPn75AMS.jpg,/dssCw0mUmD4EriUmkwB3PnsGu4q.jpg,2021-08-30,7.6,481,"['Animation', 'Action', 'Fantasy']",0,0,80,excellent
1027014,tt10687116,Entergalactic,Love will find us all.,Ambitious artist Jabari attempts to balance success and love when he moves into his dream Manhattan apartment and falls for his next-door neighbor.,/oMU3JpuKuasjAWIbUQgCaT6pco1.jpg,/yeXCUUSaAZFH4Zyd4Spgq4nl1xr.jpg,2022-09-28,7.69,478,"['Animation', 'Romance', 'Music']",0,0,93,excellent
33997,tt1054580,Desert Flower,The extraordinary true story of the woman who crossed the desert and changed the world.,"The autobiography of a Somalian nomad who was sold in marriage at 13, fled from Africa a while later to become finally an American supermodel and is now at the age of 38, the UN spokeswoman against female genital mutilation.",/fpAHsUmguktSveebXx2BNxUo0rh.jpg,/ivgsXGoQDskwfvyMJy7jgSfEsW.jpg,2009-09-24,7.587,475,['Drama'],0,14682943,120,excellent
1327819,tt26443616,Hoppers,Act natural.,"Scientists have discovered how to 'hop' human consciousness into lifelike robotic animals, allowing people to communicate with animals as animals. Animal lover Mabel seizes an opportunity to use the technology, uncovering mysteries within the animal world beyond anything she could have imagined.",/xjtWQ2CL1mpmMNwuU5HeS4Iuwuu.jpg,/u53UYu5XG2hNgWGvs3xGhAVzypl.jpg,2026-03-04,7.582,465,"['Animation', 'Family', 'Science Fiction', 'Comedy', 'Adventure']",150000000,354485920,105,excellent
337960,tt3671542,Holding the Man,A love story for everyone.,"Tim and John fell in love while teenagers at their all-boys high school. John was captain of the football team, Tim an aspiring actor playing a minor part in Romeo and Juliet. Their romance endured for 15 years in the face of everything life threw at it – the separations, the discrimination, the temptations, the jealousies and the losses – until the only problem that love can't solve tried to destroy them.",/dF04CHO27xbNL0Zn0JJ0QdC7SNU.jpg,/geJLQjNXuLhEz5Nr8bTOBIUAn2G.jpg,2015-08-27,7.7,458,['Drama'],0,0,128,excellent
250658,tt3268458,The Internet's Own Boy: The Story of Aaron Swartz,,Programming prodigy and information activist Aaron Swartz achieved groundbreaking work in social justice and political organizing. His passion for open access ensnared him in a legal nightmare that ended with the taking of his own life at the age of 26.,/6yfXtkVPWxeU3OonoKDem4Hrdbb.jpg,/o85Xk5nCcx4NWlYKLm9ebrQaqMI.jpg,2014-06-27,7.9,457,"['Documentary', 'Crime']",0,48911,105,excellent
801058,tt14152756,Seaspiracy,,"Passionate about ocean life, a filmmaker sets out to document the harm that humans do to marine species — and uncovers an alarming global conspiracy.",/iFNri0fwn1WfCoxf3H3v1z8dCm4.jpg,/AcvxSLa140z7qgGQ8G2UjhcgVEY.jpg,2021-03-24,7.82,454,"['Documentary', 'Crime']",0,0,89,excellent
11194,tt0379557,Touching the Void,The closer you are to death. The more you realize you are alive.,"The true story of Joe Simpson and Simon Yates' disastrous and nearly-fatal mountain climb of 6,344m Siula Grande in the Cordillera Huayhuash in the Peruvian Andes in 1985.",/fsydA5H8FSDaYlYWddfMpMpDUX.jpg,/m0WQZszgmtb1dxH5AnXhOX5tM6J.jpg,2003-09-05,7.555,451,"['Documentary', 'Action', 'Adventure', 'Drama']",0,13885802,106,excellent
16237,tt0816671,Teen Titans: Trouble in Tokyo,The Titans go ninja on the notorious villain Brushogun in their awesome first feature-length movie.,"After a battle with a high-tech villain named, Saiko-Tek, the Teen Titans travel to the city of Tokyo where they find themselves embroiled in a conflict with an ancient enemy.",/4wMlDE1HzkVyYeDKuY1oDOWQlN2.jpg,/7hF5jaPkjteGXJboI75mjG68GSm.jpg,2006-09-15,7.866,449,"['Animation', 'Action', 'Science Fiction', 'TV Movie']",0,0,75,excellent
400608,tt5192124,Bo Burnham: Make Happy,Are you happy?,"Combining his trademark wit and self-deprecating humor with original music, Bo Burnham offers up his unique twist on life in this stand-up special about  life, death, sexuality, hypocrisy, mental illness and Pringles cans.",/qVThhskXZZHDfj4m8jOx2CxIVIW.jpg,/nicDo6SnBxK93ROGAhpKTOAhy2i.jpg,2016-06-03,7.998,428,"['Comedy', 'Music']",0,0,60,excellent
568332,tt9426852,Taylor Swift: Reputation Stadium Tour,"And in the death of her reputation, she felt truly alive.","Taylor Swift takes the stage in Dallas for the Reputation Stadium Tour and celebrates a monumental night of music, memories and visual magic.",/u6oXUTtOuJRPdUgUuPAVVJPSKCo.jpg,/4uMrZS7XEHRNKwHr5wSOxROanPF.jpg,2018-12-31,8.201,427,['Music'],0,0,125,excellent
664280,tt11989890,David Attenborough: A Life on Our Planet,,"The story of life on our planet by the man who has seen more of the natural world than any other. In more than 90 years, Attenborough has visited every continent on the globe, exploring the wild places of our planet and documenting the living world in all its variety and wonder. Addressing the biggest challenges facing life on our planet, the film offers a powerful message of hope for future generations.",/zSKwyUDKDHiFU5syTTvQRDcGBPS.jpg,/hHL4pwGzYS4njLpXhIjfc9skAQJ.jpg,2020-09-28,8.445,425,"['Documentary', 'Drama']",0,0,83,excellent
